CPIAUCSL_PC1,UNRATE,FEDFUNDS,T10Y2Y,High,Low,SP500 Close,Volume,ADX,RSI,BB width
1990-03-01,5.23732,5.2,8.28,-0.038181818181818185,339.7936345880682,336.547270341353,338.46500049937856,149240000.0,33.69488056848699,64.66379342702207,0.38566741976923286
1990-04-01,4.71162,5.4,8.26,0.06150000000000001,340.0479995727539,336.66199951171876,338.1779983520508,140061000.0,33.36968010482942,64.48463594312915,0.36034211484892387
1990-05-01,4.3654,5.4,8.18,0.11590909090909095,351.25363714044744,347.97499916770244,350.2500013871626,163485454.54545453,33.597783588811176,68.44488433079222,0.33969586694389864
1990-06-01,4.67365,5.2,8.29,0.12904761904761905,362.4352402460007,358.5233343215216,360.3866664341518,153632380.95238096,34.26797347861676,71.33526188986735,0.32963498203949576
1990-07-01,4.81928,5.5,8.15,0.31428571428571433,361.71571132114957,357.57761928013394,360.0309520903088,160644761.9047619,34.7970493521409,71.08918021630546,0.30274282943878944
1990-08-01,5.70281,5.7,8.13,0.6913043478260869,334.3795630413553,327.8991301163383,330.7465196692425,174814347.82608697,32.9021280461291,54.43940137546082,0.26357132132771915
1990-09-01,6.16987,5.9,8.2,0.8136842105263158,317.63105051141036,312.7194711785567,315.40684268349094,141435789.47368422,30.850364247249846,48.08624022398949,0.23493819717551145
1990-10-01,6.37959,5.9,8.11,0.8418181818181818,310.0752178689708,304.2856524923573,307.1247850501019,159647826.08695653,29.38562165952833,45.03067403700995,0.22104524988044344
1990-11-01,6.19539,6.2,7.81,0.7935000000000001,316.7719029017857,312.59000069754467,315.2909531366257,149989047.6190476,27.614401497408803,48.505225767988215,0.19720668937548963
1990-12-01,6.25495,6.3,7.31,0.761,329.8884994506836,326.77350158691405,328.74950256347654,155841500.0,26.054648645223917,53.699540856160525,0.17669517219053435
1991-01-01,5.64706,6.4,6.91,0.9676190476190478,327.27136646617544,322.9640905206854,325.4854555996981,166374545.45454547,24.379125065299352,52.32111023723392,0.16866072660588835
1991-02-01,5.3125,6.6,6.25,0.9878947368421053,364.6121039139597,359.1789470471834,362.2631578947368,226482631.57894737,24.499533339724525,63.64491515974883,0.17664595997179214
1991-03-01,4.82115,6.8,6.12,1.0070000000000001,374.50599975585936,370.05399627685546,372.2789993286133,196396000.0,24.951054494291643,66.01233409237585,0.19493952177589982
1991-04-01,4.80993,6.7,5.91,1.0909090909090913,382.0772705078125,377.2613608620384,379.6786360307173,182600000.0,25.619089452359592,67.6865113676046,0.21821486947832988
1991-05-01,5.03486,6.9,5.78,1.284090909090909,379.51363858309657,375.506816517223,377.9922721169212,169986363.63636363,26.1203767089903,66.87799478629388,0.2355925496489117
1991-06-01,4.69592,6.9,5.9,1.3279999999999998,380.3424987792969,376.6510009765625,378.2929992675781,162936500.0,26.61604068859618,66.95380265988133,0.2504872269237274
1991-07-01,4.36782,6.8,5.82,1.3550000000000002,381.6104528253729,378.1413643576882,380.2268177379261,158253181.8181818,27.125207068685746,67.46940800188476,0.2637960634153418
1991-08-01,3.79939,6.9,5.66,1.4668181818181816,391.1481850363991,387.23499922318894,389.4031788219105,168810000.0,27.960130903525023,69.87161917368162,0.28288612761850046
1991-09-01,3.39623,6.9,5.45,1.4685000000000001,388.97900238037107,385.76499633789064,387.19850006103513,163049500.0,28.611066718058527,68.56165323300372,0.2951861867767808
1991-10-01,2.84858,7.0,5.21,1.6149999999999998,388.28130307404894,384.96391230044156,386.88347990616506,177494782.60869566,29.143970788457587,68.36442591295192,0.29995126209234424
1991-11-01,3.06657,7.0,4.81,1.8584210526315788,388.2760009765625,383.72350158691404,385.919499206543,186881000.0,29.521818672662345,67.72242891136784,0.30468247580314284
1991-12-01,2.98063,7.3,4.43,2.0628571428571427,389.7242896670387,385.1233346121652,388.5104762486049,197871904.76190478,29.9425033932415,68.57658285181655,0.30816776340071234
1992-01-01,2.67261,7.3,4.03,2.0742857142857147,418.0181815407493,413.90318575772375,416.0749969482422,240285454.54545453,31.434743356055233,75.88720606308308,0.3335002150613614
1992-02-01,2.81899,7.4,4.06,2.1257894736842102,414.2315786261308,410.2521057128906,412.55579095137745,224611052.63157895,32.47437186693928,73.53500708999384,0.3520001394112646
1992-03-01,3.18991,7.4,3.98,1.8572727272727272,409.0495425137606,406.12590859153056,407.3645449551669,184829090.9090909,33.047468086339556,70.08407478390095,0.3635076003723318
1992-04-01,3.18283,7.4,3.73,2.136190476190476,408.96095057896207,404.6219017392113,407.40714372907365,205516190.47619048,33.433594705303946,70.09647630172256,0.35949161375969385
1992-05-01,3.0236,7.6,3.82,2.1665,416.3309982299805,413.1510009765625,414.814501953125,182199000.0,34.10565961350249,72.25062896728556,0.3408782888816835
1992-06-01,3.01471,7.8,3.76,2.213636363636364,409.92045454545456,406.7272741144354,408.2745472301136,193628636.36363637,34.089576707272634,67.6191480020364,0.29957611178066634
1992-07-01,3.15712,7.7,3.25,2.489090909090909,416.17499750310725,412.6495444557884,415.0513638583097,193873636.36363637,34.36616500246636,69.78085161600893,0.2599742953090803
1992-08-01,3.07467,7.6,3.3,2.3928571428571423,419.51381138392856,416.5828581310454,417.9271429152716,173991428.57142857,34.774855369666184,70.6755011528064,0.22787087197865927
1992-09-01,2.9927,7.6,3.22,2.520952380952381,419.9252362932478,416.81476120721726,418.4771423339844,191611904.76190478,35.17372702845817,70.85322781471407,0.17520273166214034
1992-10-01,3.27988,7.3,3.1,2.506190476190476,414.21545965021306,410.1795446222479,412.5027285489169,204864090.9090909,34.81328740805837,66.16238491843121,0.16011196438860892
1992-11-01,3.12046,7.4,3.09,2.2936842105263158,423.89399871826174,421.08599853515625,422.8439971923828,207438500.0,34.99137466223552,69.87958093672486,0.15663214366180678
1992-12-01,2.96671,7.4,2.92,2.0963636363636358,436.8581820401278,434.0572703968395,435.6395457874645,221643181.8181818,35.73476800558661,73.72565303885692,0.1656466749195837
1993-01-01,3.2538,7.3,3.02,2.2100000000000004,436.5660034179688,433.5914993286133,435.22899932861327,264042500.0,36.37345169868429,73.40179760299084,0.16784178492623666
1993-02-01,3.24675,7.1,3.03,2.1605263157894736,443.3963141190378,439.42579088712995,441.70368074115953,286444736.84210527,37.254073238758856,75.24841275101193,0.17082162415775407
1993-03-01,3.01941,7.0,3.07,2.0256521739130435,451.8934764032779,448.1417395550272,450.15521638289744,250736956.52173913,38.397278513628876,77.44924573763919,0.17741082241030354
1993-04-01,3.15638,7.1,2.96,2.131904761904762,445.0714271182106,441.24000040690106,443.0776207333519,278722380.95238096,38.66955033850163,71.69966762836583,0.17934622900923636
1993-05-01,3.22119,7.1,3.0,2.0584999999999996,446.5365020751953,442.9150024414063,445.24649810791016,255432000.0,38.989308483915195,72.37642440466902,0.17719149736747175
1993-06-01,2.99786,7.0,3.04,1.7990909090909093,449.46136474609375,446.5759097012606,448.0595439564098,252018181.8181818,39.42303019858651,73.26927404121561,0.17219751770437983
1993-07-01,2.84698,6.9,3.06,1.733333333333333,448.72190348307294,445.7280956449963,447.28618803478423,252787142.85714287,39.71794521358628,72.5747753661064,0.16064026947264215
1993-08-01,2.84091,6.8,3.03,1.676363636363636,454.9909071488814,452.51363719593394,454.1277285489169,250281818.1818182,40.300348710372916,74.84626704463409,0.15064954749826595
1993-09-01,2.764,6.7,3.09,1.512857142857143,460.6999976748512,457.4357169015067,459.23523385184154,264415238.0952381,41.10109561667258,76.41665164995817,0.16058872734908955
1993-10-01,2.75229,6.8,2.99,1.4595,465.0376209077381,462.3190438406808,463.8999968029204,282879047.61904764,42.03179823181739,77.78102444352804,0.16911756201661882
1993-11-01,2.74455,6.6,3.02,1.5684999999999998,464.6204746791295,461.0228576660156,462.8904753185454,279838571.4285714,42.70785127350883,76.74622713723352,0.16987551650401098
1993-12-01,2.81096,6.5,2.96,1.5618181818181816,466.984092018821,464.676362471147,465.94545676491475,263236818.1818182,43.44812501323007,77.71254456644233,0.16877010080489196
1994-01-01,2.45098,6.6,3.05,1.6105000000000005,473.9376220703125,471.18761771065846,472.9928574335007,315590000.0,44.44822792855018,79.79810842571823,0.17372677836373898
1994-02-01,2.51572,6.6,3.25,1.4989473684210524,473.95052618729443,469.90000032123766,471.5799994217722,308057894.7368421,45.17149345733599,78.21786782273215,0.16844799338548075
1994-03-01,2.65178,6.5,3.34,1.4873913043478264,465.90913059400475,461.4560838782269,463.8078268299932,314130869.5652174,44.58169723460352,70.00511090819286,0.16039356672626315
1994-04-01,2.36439,6.4,3.56,1.4226315789473685,449.29263466282896,444.2763157894737,447.2321070620888,301842631.57894737,42.07608231575191,56.403163241526485,0.14867993924156248
1994-05-01,2.28849,6.1,4.01,1.2152380952380952,452.3238089425223,448.558096749442,450.89857264927457,270284285.71428573,39.98633128568607,58.33173867959866,0.13527570772447525
1994-06-01,2.4948,6.1,4.25,1.1699999999999997,456.8895444003019,453.04545177112925,454.825908314098,266030454.54545453,38.39526188959069,60.35479250987071,0.11159163726923278
1994-07-01,2.69896,6.1,4.26,1.1680000000000001,452.27449798583984,449.47949676513673,451.40099945068357,249005000.0,36.53890819940348,57.7227972091957,0.09457154190812266
1994-08-01,2.90055,6.0,4.47,1.058695652173913,465.43304045304006,462.3878279976223,464.2430459727412,278206521.73913044,35.765499984882254,64.05285474751443,0.0894107882895109
1994-09-01,2.96552,5.9,4.73,1.0647619047619048,469.02666655040923,465.47095162527904,466.9580920991443,292993809.52380955,35.2742500421832,65.23790036708141,0.0828729125424476
1994-10-01,2.60989,5.8,4.76,1.0154999999999998,465.6047610328311,461.4009501139323,463.81380934942337,302128571.4285714,34.361718703189084,62.6615731545228,0.07839715741788673
1994-11-01,2.60274,5.6,5.29,0.8065,463.63048008510043,459.2923816499256,461.0152398972284,297678095.2380952,33.27888136082712,60.37615497864364,0.0772011048619719
1994-12-01,2.5974,5.5,5.45,0.22428571428571434,456.75809587751115,453.24571446010043,455.1866643996466,302453809.52380955,31.62002284537582,55.81061440151574,0.0714560188674636
1995-01-01,2.87081,5.6,5.53,0.27249999999999996,466.37809099469865,463.3342851911272,465.25,326288571.4285714,30.826187992637895,61.25783380651328,0.06715819212068354
1995-02-01,2.86299,5.4,5.92,0.35789473684210527,483.1389497455798,480.04052734375,481.92473722759047,333163157.8947368,31.10543128202582,68.24328157002039,0.07518079537670927
1995-03-01,2.78722,5.4,5.98,0.42913043478260876,494.35217417841375,490.8608703613281,493.1530469811481,338800000.0,31.897249864453862,71.91541482575933,0.09097666103584588
1995-04-01,3.125,5.8,6.05,0.4947368421052632,508.89263273540297,505.6589500025699,507.9057906301398,331948947.3684211,33.20059071126098,75.86438831796417,0.12073243805718344
1995-05-01,3.11864,5.6,6.01,0.46181818181818185,525.4413646351207,520.9240972345525,523.8136402476918,343440454.54545456,34.92467640471763,79.25214877442627,0.1596547842978776
1995-06-01,3.0426,5.6,6.0,0.4522727272727273,541.2131763805043,536.9313604181463,539.3540843616832,343438636.3636364,36.9186906424633,81.92175541959182,0.20352539849372375
1995-07-01,2.83019,5.7,5.85,0.49800000000000005,558.9054992675781,554.1509979248046,557.3664978027343,365398000.0,39.12811980062242,84.42347133997248,0.25194554646660283
1995-08-01,2.61745,5.7,5.74,0.5073913043478261,560.8439118758491,557.0643443231997,559.1100012737771,310722608.6956522,41.215690322524445,84.64496843818627,0.2879379411992247
1995-09-01,2.54521,5.6,5.8,0.39150000000000007,579.722998046875,575.8569976806641,578.765493774414,352641500.0,43.47302077191466,86.90559545644625,0.331689136924776
1995-10-01,2.74431,5.5,5.76,0.3476190476190476,584.787275834517,580.4045465642756,582.9181823730469,365605454.54545456,45.645137123866455,87.33000464193728,0.36649109951677755
1995-11-01,2.60347,5.6,5.8,0.45142857142857135,596.5866670154389,592.9057123093378,595.5323806036087,362007142.85714287,47.8289915154145,88.54458136853486,0.3981935031654619
1995-12-01,2.53165,5.6,5.6,0.387,616.5420013427735,611.9610076904297,614.5709991455078,384877000.0,50.09484511812825,90.0888812654123,0.4254690890745897
1996-01-01,2.7907,5.6,5.56,0.54,616.5040949041194,610.4631791548295,614.4200051047585,417638636.3636364,52.0552327099874,89.98527138635635,0.4417188749209876
1996-02-01,2.71703,5.5,5.22,0.7799999999999999,653.0110015869141,645.647998046875,649.5420043945312,437498000.0,54.240023319793295,92.22515646430644,0.4717377292881014
1996-03-01,2.84392,5.5,5.31,0.6076190476190476,650.2785731724331,642.7471400669643,647.0747593470982,427819047.61904764,56.01999394336389,90.69065665960126,0.48387312222512885
1996-04-01,2.83267,5.6,5.22,0.5540909090909092,649.5190516880581,643.6000046502976,647.1728544689361,422646666.6666667,57.672823808108014,90.69728411787979,0.49107013428079965
1996-05-01,2.82709,5.6,5.24,0.6418181818181816,664.3763621937145,657.3595497824929,661.2304548783736,405506363.6363636,59.35904659555989,91.61818806303653,0.4968972397482807
1996-06-01,2.82152,5.3,5.27,0.6149999999999998,671.0290008544922,665.7280029296875,668.4989929199219,396542000.0,60.987358672005215,92.05607335534756,0.49424961637022696
1996-07-01,2.88336,5.5,5.4,0.5954545454545453,648.26318359375,639.0663646351207,644.0704539905895,402266363.6363636,60.314221571913045,77.41755828988565,0.4703892532250956
1996-08-01,2.8123,5.1,5.22,0.6063636363636363,664.6677273837003,659.3022766113281,662.6822787198154,335469090.90909094,60.035621771374295,80.02390038154216,0.4398684933040107
1996-09-01,3.00457,5.2,5.3,0.598,676.8515045166016,670.8990020751953,674.885498046875,403203500.0,60.00779018419588,81.52917891314482,0.40975206064814723
1996-10-01,3.06189,5.2,5.24,0.6209090909090909,703.9226021144701,698.3139144234035,701.4556539784307,421898695.65217394,60.416328699859264,84.30272186423008,0.39149752144303723
1996-11-01,3.25309,5.4,5.31,0.5021052631578948,737.3914916992187,731.3080047607422,735.6690063476562,438192500.0,61.20479369987417,87.0079948133308,0.3866808381538493
1996-12-01,3.37882,5.4,5.29,0.5204761904761905,748.1514340355283,738.4099993024554,743.249040876116,432817619.04761904,62.04845850925989,87.5211191482005,0.38119483676464266
1997-01-01,3.03814,5.3,5.25,0.570952380952381,770.1963584206321,760.3940873579545,766.216816295277,528901363.6363636,63.03941152890418,88.94576684140544,0.3850105959648806
1997-02-01,3.03226,5.2,5.19,0.5210526315789474,802.0594739412006,792.8768471165707,798.3842163085938,511364736.84210527,64.20647418493418,90.56960720884378,0.40241707931178095
1997-03-01,2.76527,5.2,5.39,0.47250000000000003,797.8910034179687,787.2859985351563,792.1555023193359,506038000.0,64.95179626443594,87.87769746151433,0.40976005665483384
1997-04-01,2.43434,5.1,5.51,0.43727272727272726,767.9527310458096,757.2504605379971,763.9281865900213,475221818.1818182,63.99050888383871,76.74536782372662,0.39417148939589514
1997-05-01,2.23785,4.9,5.5,0.4342857142857143,837.3423810686384,825.654767717634,833.0914306640625,481269047.61904764,63.957082431703874,82.57127402526922,0.4109648505064458
1997-06-01,2.23357,5.0,5.56,0.3990476190476191,881.3133370535714,870.4542875744048,876.2861909412202,517045238.0952381,64.30316029467683,85.08450339915285,0.4388651996129905
1997-07-01,2.16561,4.9,5.52,0.32954545454545453,929.466366854581,917.7050032182174,925.2945445667614,543550909.0909091,64.94943650881875,87.31884260726805,0.4819459227300789
1997-08-01,2.29008,4.8,5.54,0.3595238095238096,935.6138073149182,920.4014224097842,927.7357119605655,505052380.95238096,65.58695823961611,87.41993221263228,0.5114570483101081
1997-09-01,2.2194,4.9,5.54,0.32666666666666666,943.1628621419271,930.2647646949405,937.0242861793155,542047619.0476191,66.22621273482899,87.81786275578669,0.5279575064562296
1997-10-01,2.08597,4.7,5.5,0.25772727272727275,960.7039104959239,941.709132982337,951.1595618206521,609446086.9565217,66.92822366537125,88.41825911138363,0.54832460741441
1997-11-01,1.89036,4.6,5.52,0.1622222222222222,944.8078966642681,930.9663150185033,938.9236899928043,535453684.2105263,67.10439600481432,84.5344009634115,0.5505966001183655
1997-12-01,1.69705,4.7,5.5,0.09363636363636368,968.379092129794,955.0495439009233,962.3654563210227,543585454.5454545,67.44735325172051,85.81954461302678,0.5502075386651011
1998-01-01,1.63112,4.6,5.56,0.18750000000000006,969.1674957275391,954.8679962158203,963.3590026855469,636691500.0,67.77172693134985,85.8731259432077,0.5443862343441964
1998-02-01,1.4402,4.6,5.51,0.1568421052631579,1026.5326473838404,1016.1279072008634,1023.7421136153372,613502631.5789474,68.4482618034832,88.6740947176616,0.5509141436958932
1998-03-01,1.37672,4.7,5.49,0.08590909090909095,1080.9563654119318,1070.0518299449575,1076.8277310458097,623617727.2727273,69.33790690232202,90.46415428091609,0.5531359931923988
1998-04-01,1.4384,4.3,5.45,0.07333333333333336,1118.1680850074404,1104.8333333333333,1112.1961960565477,650288571.4285715,70.30844274915796,91.43539306243427,0.5590109941554238
1998-05-01,1.68856,4.4,5.49,0.05900000000000001,1115.523992919922,1102.9085021972655,1108.4169982910157,573857000.0,71.13303553464503,90.37616663779818,0.5499208557670617
1998-06-01,1.62297,4.5,5.56,-0.023636363636363632,1115.0040893554688,1100.8077226118608,1108.389531915838,615998636.3636364,71.80981440923456,90.36797302524717,0.5361907082395031
1998-07-01,1.74564,4.5,5.54,0.0031818181818181815,1163.36591685902,1148.3931718306108,1156.5772705078125,645218181.8181819,72.63921115891647,91.77659114751656,0.5374086301730686
1998-08-01,1.61692,4.5,5.55,0.07333333333333333,1090.5123756045386,1065.373811267671,1074.6204717726935,717692857.1428572,70.63856996001752,72.38697775122054,0.506948761257147
1998-09-01,1.4268,4.6,5.51,0.14047619047619048,1031.5642845517114,1003.0233386811756,1020.6400001162574,795908571.4285715,67.27185492830164,62.95309100904816,0.46991083069794237
1998-10-01,1.48607,4.5,5.07,0.43809523809523804,1042.6827281605113,1017.1795460094105,1032.470009543679,818256818.1818181,64.29470438841625,64.05859017972213,0.43923075217997926
1998-11-01,1.48423,4.4,4.83,0.2873684210526316,1150.165997314453,1135.6385192871094,1144.4334838867187,672564000.0,62.70595981210753,72.44065912070819,0.4182720923395632
1998-12-01,1.60692,4.4,4.68,0.1386363636363636,1196.5440951260653,1178.654990456321,1190.0509033203125,690065909.0909091,61.61652376211662,74.99896857843666,0.3842169101919648
1999-01-01,1.66667,4.3,4.63,0.10684210526315793,1258.0942061574835,1234.8168367084704,1248.7747353001644,853342105.2631578,61.04615124214878,77.84955994487458,0.38651185895316426
1999-02-01,1.66667,4.4,4.76,0.12263157894736845,1258.328433388158,1235.397370990954,1246.5821147717927,766097894.7368422,60.51811457522324,77.49427204702727,0.3888523087132496
1999-03-01,1.7284,4.2,4.81,0.1795652173913043,1289.9308710512908,1270.8578305451767,1281.663913892663,782717391.3043479,60.24428388725455,79.13503197522255,0.40561940078069236
1999-04-01,2.28113,4.3,4.74,0.2077272727272727,1343.8276192801338,1321.2157098679315,1334.7566615513392,882057142.8571428,60.32177729008122,81.3509181985453,0.4281394626462915
1999-05-01,2.09102,4.2,4.74,0.285,1342.9494934082031,1319.875506591797,1332.0740112304688,794013000.0,60.360740518299664,80.88350256710065,0.4377379851760935
1999-06-01,1.9656,4.3,4.76,0.2809090909090909,1329.4713745117188,1310.46318470348,1322.552734375,730871363.6363636,60.15335943685919,79.14537313330804,0.43705177139967033
1999-07-01,2.14461,4.3,4.99,0.23714285714285713,1390.0861990792412,1373.039515904018,1380.990001860119,730139523.8095238,60.350253652534924,81.73909734362415,0.43781675130012687
1999-08-01,2.26438,4.2,5.07,0.260909090909091,1337.5727261629972,1317.037725275213,1327.488653009588,719025000.0,59.217033527174635,72.81065269139356,0.4209287098466233
1999-09-01,2.62997,4.2,5.22,0.25333333333333335,1328.2009684244792,1307.7071358816963,1318.1719040643602,782795238.0952381,57.959492476483994,71.34908568593855,0.39369243821988276
1999-10-01,2.56254,4.1,5.2,0.2495,1309.3395298549108,1285.1852271670386,1300.010009765625,896761904.7619047,56.294521080895336,68.46394394496006,0.37441311062865784
1999-11-01,2.62035,4.1,5.42,0.172,1399.5023774646577,1382.8771449497767,1391.0028483072917,875467619.0476191,55.56478096097303,74.11209604382297,0.37868127875417956
1999-12-01,2.6764,4.0,5.3,0.17090909090909087,1435.9690995649858,1419.5818148526278,1428.6840931285512,892758636.3636364,55.15977612648619,76.02690652047487,0.3915262147295645
2000-01-01,2.79296,4.0,5.45,0.221,1441.5544982910155,1411.5360107421875,1425.5855041503905,1074720000.0,54.60661620856663,75.53215832971593,0.3955175912485863
2000-02-01,3.21797,4.1,5.73,-0.091,1401.4265014648438,1375.8094970703125,1388.8744995117188,1045600000.0,53.32120449679617,69.74153423141568,0.3869547959310931
2000-03-01,3.76214,4.0,5.85,-0.2717391304347826,1455.7195620329483,1423.8869469684103,1442.212598717731,1137226086.9565217,52.61255539930856,72.98243432214747,0.3916105908571921
2000-04-01,3.01386,3.8,6.02,-0.41315789473684217,1479.0542056435033,1440.6700053967927,1461.3552567331415,1058234736.8421053,52.145476011093585,74.05641891630414,0.3746043685650032
2000-05-01,3.13253,4.0,6.27,-0.36909090909090914,1433.121376731179,1403.5763716264205,1418.4795476740057,904468181.8181819,50.93122103360101,67.57688506751344,0.32065302553250413
2000-06-01,3.73494,4.0,6.53,-0.3845454545454546,1471.8813753995028,1451.6341053355825,1461.9590897993608,988104545.4545455,50.16338758950819,70.40476626233603,0.2595957167629329
2000-07-01,3.59928,4.0,6.54,-0.2849999999999999,1484.302001953125,1464.735009765625,1473.0024963378905,954455000.0,49.56190209713139,71.09435765230393,0.23210376374064207
2000-08-01,3.35129,4.1,6.5,-0.40260869565217383,1491.9995541779892,1476.1526091202445,1485.45825726053,885378260.8695652,49.07461532402278,71.8899374654324,0.21358389705005112
2000-09-01,3.4565,3.9,6.52,-0.2825,1479.5740051269531,1459.2740051269532,1468.05400390625,1041915000.0,48.22599485478099,69.03093391049931,0.2028213320237323
2000-10-01,3.45033,3.9,6.51,-0.1738095238095238,1405.2109042080965,1374.2945556640625,1390.144092906605,1179609090.909091,45.73278730436856,57.92543898114527,0.18013698725565766
2000-11-01,3.44418,3.9,6.51,-0.1580952380952381,1389.5033307756696,1364.2395310174852,1375.0376034691221,977728571.4285715,43.24208342787814,56.042789622871695,0.16493979360648514
2000-12-01,3.43602,3.9,6.4,-0.1115,1345.4680053710938,1318.6630004882813,1330.9294982910155,1180540000.0,40.17107749207873,50.84642015659717,0.16556460323017433
2001-01-01,3.7212,4.2,5.98,0.40095238095238095,1345.7138148716517,1321.7628580729167,1335.6390555245537,1325228571.4285715,37.323389395772914,51.36495265595084,0.1649916949138879
2001-02-01,3.52941,4.2,5.49,0.44210526315789467,1318.7431512129933,1295.9578921669408,1305.7515804893092,1139178947.368421,35.059344477291084,47.9107513750171,0.16847267326830365
2001-03-01,2.98246,4.3,5.31,0.5431818181818181,1200.0695578835227,1172.458174272017,1185.850008877841,1263936818.1818182,34.531379235092025,37.124670176273995,0.2149564894489778
2001-04-01,3.21826,4.4,4.8,0.907,1201.6929992675782,1173.55400390625,1189.8369995117187,1270499500.0,34.01107478627051,37.627509015956434,0.24695259522107363
2001-05-01,3.56308,4.3,4.21,1.1313636363636366,1278.0804720791903,1260.1018177379262,1270.3686356977983,1114813636.3636363,32.22737398992007,46.870096268812404,0.2540906187701705
2001-06-01,3.19396,4.5,3.97,1.2042857142857142,1247.654750279018,1230.4018961588542,1238.7104666573662,1178477619.047619,30.938349098100847,44.10331001375386,0.2652125533546989
2001-07-01,2.72148,4.6,3.77,1.1976190476190478,1213.3928629557292,1195.3109712146577,1204.4495210193452,1133033809.5238094,30.15271086888665,41.26438833427428,0.2875525744713805
2001-08-01,2.72148,4.9,3.65,1.2139130434782608,1188.0856562075408,1171.7930430536685,1178.5039274796195,1015617391.3043479,29.68734427871771,39.20619634038046,0.3099927161731903
2001-09-01,2.59217,5.0,3.07,1.6129411764705879,1060.682666015625,1031.2793294270834,1044.643994140625,1668352666.6666667,30.504933967768533,30.698694416971538,0.3681725521349273
2001-10-01,2.12766,5.3,2.49,1.8409090909090913,1084.3121709408967,1064.6065196161685,1076.5904381793478,1302229565.2173913,30.862494512166318,34.359493322875615,0.4065354858732724
2001-11-01,1.89437,5.5,2.09,1.8690000000000002,1135.1495245070685,1118.5547746930804,1129.6833321707588,1253809523.8095238,30.376544674926745,40.02934629894016,0.4196223508088319
2001-12-01,1.60367,5.7,1.82,1.9805,1151.905499267578,1138.1655151367188,1144.9300109863282,1256428500.0,29.66724085057526,41.58966427386163,0.42122659754722175
2002-01-01,1.1959,5.7,1.73,2.0076190476190474,1148.5009591238838,1132.8142903645833,1140.2076241629463,1416485714.2857144,29.064952369086967,41.231833272280305,0.42554509637813304
2002-02-01,1.13636,5.7,1.74,1.8963157894736842,1110.2447381270558,1092.7336811266448,1100.6689388877467,1370926315.7894738,28.922379154600005,38.26343700708896,0.4235646922674651
2002-03-01,1.36286,5.7,1.73,1.7265000000000001,1160.4264892578126,1145.4299926757812,1153.7910034179688,1328160000.0,27.96588533251739,44.08761517684288,0.40174635937140957
2002-04-01,1.64399,5.9,1.75,1.788181818181818,1120.8981822620738,1105.5350119850852,1112.034540349787,1298586363.6363637,27.5129057475911,40.82718374469711,0.37145466510959657
2002-05-01,1.24083,5.8,1.75,1.900454545454545,1087.7895452325995,1070.8727361505682,1079.2672784978693,1222977272.7272727,27.44622137399808,38.425690994085784,0.3384610879999019
2002-06-01,1.06922,5.8,1.75,1.9335,1025.202001953125,1003.7860046386719,1014.0480072021485,1499075500.0,27.99491693276531,34.123357368899896,0.33613980717553665
2002-07-01,1.46561,5.8,1.73,2.096363636363636,918.5740966796875,887.1454551003196,903.5854575417259,1919487272.7272727,29.333802201631073,28.33639341874834,0.3663828027384614
2002-08-01,1.74746,5.7,1.74,2.1236363636363644,923.5509144176136,898.7554543235085,912.5522738370029,1331745454.5454545,30.491551404571844,29.38331521115996,0.3899679262791056
2002-09-01,1.516,5.7,1.75,1.8654999999999997,880.1035064697265,858.79150390625,867.8120056152344,1386185500.0,31.822924671433515,27.244654558672547,0.4149956071219032
2002-10-01,2.02703,5.7,1.75,2.029090909090909,865.1969631029212,839.673047936481,854.6313078507134,1645926521.7391305,33.17850223537742,26.629715451808693,0.4385154933890851
2002-11-01,2.25352,5.9,1.34,2.125263157894737,918.0210021972656,899.6994995117187,909.9270050048829,1460048000.0,33.478561286264565,33.419208957549344,0.4590402929453423
2002-12-01,2.48027,6.0,1.24,2.1961904761904756,907.9952363513764,892.9852323986236,899.1785743350074,1237792380.952381,33.81102506385078,32.78414216650547,0.4760755452064527
2003-01-01,2.75746,5.8,1.24,2.3052380952380953,904.6423833937872,887.7295241582962,895.8361903599331,1464265714.2857144,34.16412875277522,32.57682846648158,0.466858712377371
2003-02-01,3.14607,5.9,1.26,2.274736842105263,845.6678916529605,830.0163156609786,837.6189510947779,1328173684.2105262,34.95648019178429,29.122434934761575,0.4726888991143028
2003-03-01,3.02521,5.9,1.25,2.2333333333333334,854.1423804873511,836.5366705031622,846.6214250837054,1432382380.952381,35.52091354655808,30.352320248026516,0.4742914061780335
2003-04-01,2.17513,6.0,1.26,2.3361904761904766,896.971912202381,882.0223737444196,890.0257132393973,1412838571.4285715,35.203595177506834,36.10874328873802,0.4630831376144322
2003-05-01,1.89415,6.1,1.26,2.153809523809523,941.2600010463169,927.8009411039807,935.9628528413318,1473909523.8095238,34.12149758353989,41.609289345269666,0.46518733790018585
2003-06-01,1.94878,6.3,1.22,2.107142857142857,995.2552403041294,981.3485688709077,987.9952392578125,1486638095.2380953,32.263926442713576,47.15853214267597,0.4594561957208711
2003-07-01,2.05556,6.2,1.01,2.501363636363637,999.2890902432529,984.9254566539418,992.5409102006392,1434236363.6363637,30.4777434528671,47.62681459922555,0.4412670850535722
2003-08-01,2.21607,6.1,1.03,2.5809523809523807,993.9590454101562,982.9438069661459,989.5319097609747,1184831904.7619047,28.846845745832002,47.32782334410369,0.4147104812378725
